EmployeeID,Age,Gender,Department,JobRole,MonthlyIncome,TotalWorkingYears,YearsAtCompany,Attrition,EducationField,JobSatisfaction,OverTime,MaritalStatus,PerformanceRating
EMP2506,45,Female,HR,Analyst,7450.5,5,5,No,Life Sciences,1,No,Married,3
EMP2507,38,Female,HR,Analyst,18160.21,6,5,No,Human Resources,1,No,Single,3
EMP2508,33,Male,Sales,Engineer,2923.61,3,2,No,Technical Degree,4,No,Divorced,3
EMP2509,53,Male,IT,Analyst,8600.54,12,3,Yes,Life Sciences,3,Yes,Divorced,3
EMP2510,36,Male,HR,Executive,15131.51,33,21,No,Medical,3,No,Divorced,3
EMP2511,37,Male,Finance,Executive,3901.57,33,17,No,Technical Degree,4,No,Single,2
EMP2512,43,Male,R&D,Consultant,5705.47,31,14,No,Other,2,Yes,Divorced,2
EMP2513,49,Male,R&D,Consultant,12812.5,21,8,No,Marketing,1,No,Married,4
EMP2514,41,Female,HR,Analyst,12299.89,27,21,No,Marketing,1,No,Married,3
EMP2515,54,Female,R&D,Manager,15431.25,27,21,No,Technical Degree,2,No,Married,3
EMP2516,31,Male,R&D,Engineer,16720.72,8,1,No,Human Resources,4,Yes,Single,3
EMP2517,53,Male,Sales,Manager,4750.14,32,8,No,Life Sciences,3,No,Divorced,3
EMP2518,54,Female,Finance,Analyst,2821.67,26,13,No,Life Sciences,3,No,Single,3
EMP2519,23,Female,Finance,Analyst,14568.67,2,1,No,Technical Degree,1,No,Divorced,3
EMP2520,54,Female,Sales,Manager,7774.36,12,3,Yes,Medical,2,No,Single,4
EMP2521,54,Female,Sales,Engineer,13454.72,22,7,No,Other,3,No,Married,3
EMP2522,34,Male,R&D,Manager,5134.53,17,17,No,Human Resources,1,No,Single,3
EMP2523,51,Male,IT,Consultant,10708.2,7,1,No,Medical,3,No,Single,3
EMP2524,54,Male,R&D,Executive,11327.43,4,1,No,Technical Degree,3,No,Single,1
EMP2525,34,Male,Sales,Consultant,12738.86,32,25,No,Technical Degree,3,No,Married,3
EMP2526,47,Male,Finance,Executive,11480.48,11,6,Yes,Medical,1,No,Single,4
EMP2527,43,Female,R&D,Analyst,11174.59,1,1,Yes,Marketing,2,Yes,Single,3
EMP2528,23,Male,IT,Engineer,8322.85,25,2,Yes,Technical Degree,4,No,Married,4
EMP2529,59,Female,R&D,Manager,3745.65,24,16,No,Other,2,No,Divorced,3
EMP2530,47,Male,HR,Engineer,4066.6,17,5,No,Human Resources,3,No,Single,3
EMP2531,36,Male,R&D,Manager,10091.12,8,5,No,Medical,2,Yes,Married,4
EMP2532,55,Male,Sales,Consultant,8726.38,27,12,No,Marketing,3,No,Single,3
EMP2533,32,Male,Finance,Consultant,11532.36,18,3,No,Medical,1,No,Married,4
EMP2534,24,Male,Finance,Manager,7834.67,27,16,No,Marketing,1,No,Divorced,3
EMP2535,27,Female,Sales,Engineer,14538.43,22,6,No,Marketing,1,No,Divorced,3
EMP2536,30,Female,HR,Manager,17619.21,16,15,No,Other,3,Yes,Single,3
EMP2537,27,Female,Sales,Analyst,7730.11,2,1,No,Human Resources,2,No,Married,3
EMP2538,30,Male,R&D,Consultant,5877.22,5,5,No,Technical Degree,4,No,Divorced,2
EMP2539,52,Male,Sales,Analyst,4533.16,18,16,No,Marketing,4,Yes,Divorced,3
EMP2540,53,Female,Sales,Consultant,13284.45,3,1,No,Technical Degree,1,No,Married,4
EMP2541,33,Male,HR,Consultant,10267.48,27,12,Yes,Human Resources,4,No,Single,3
EMP2542,29,Male,R&D,Executive,5790.28,17,10,Yes,Technical Degree,3,No,Divorced,3
EMP2543,29,Female,IT,Analyst,13929.89,16,14,No,Other,2,Yes,Divorced,3
EMP2544,49,Male,IT,Analyst,5098.46,6,2,No,Other,4,Yes,Divorced,3
EMP2545,41,Female,Finance,Executive,12200.26,7,5,Yes,Life Sciences,4,No,Single,3
EMP2546,28,Male,Sales,Engineer,11725.1,14,3,No,Other,2,No,Divorced,3
EMP2547,32,Female,Finance,Analyst,15348.99,15,9,No,Marketing,4,Yes,Married,3
EMP2548,41,Male,HR,Manager,3464.42,33,11,No,Human Resources,2,No,Single,3
EMP2549,37,Male,IT,Executive,18037.78,27,11,No,Other,3,No,Divorced,3
EMP2550,25,Female,Sales,Analyst,14802.36,29,25,Yes,Medical,3,No,Married,3
EMP2551,27,Male,HR,Engineer,6282.2,5,2,Yes,Human Resources,3,No,Married,3
EMP2552,43,Male,HR,Analyst,5709.59,29,26,Yes,Marketing,1,No,Single,3
EMP2553,47,Female,Sales,Consultant,10054.05,32,14,No,Human Resources,3,Yes,Married,3
EMP2554,24,Male,HR,Manager,16807.39,6,1,No,Other,4,Yes,Single,3
EMP2555,35,Female,Sales,Executive,17251.62,2,2,No,Medical,1,Yes,Single,4
EMP2556,32,Male,Sales,Consultant,11607.98,6,3,No,Life Sciences,1,No,Single,3
EMP2557,39,Male,R&D,Engineer,17564.19,4,1,No,Marketing,1,No,Married,3
EMP2558,33,Male,Finance,Consultant,2595.26,29,10,No,Marketing,3,No,Single,3
EMP2559,44,Male,HR,Consultant,3115.56,25,22,Yes,Human Resources,1,Yes,Single,1
EMP2560,33,Female,HR,Engineer,18456.88,9,9,Yes,Technical Degree,3,Yes,Married,3
EMP2561,34,Male,R&D,Consultant,16068.31,3,1,No,Technical Degree,3,No,Single,3
EMP2562,46,Female,R&D,Executive,10387.36,26,5,No,Medical,1,Yes,Divorced,3
EMP2563,40,Male,R&D,Analyst,15688.18,27,8,Yes,Life Sciences,1,No,Married,3
EMP2564,57,Male,IT,Consultant,19223.69,32,11,No,Life Sciences,4,Yes,Married,3
EMP2565,29,Male,IT,Executive,16011.57,1,1,No,Human Resources,1,Yes,Married,4
EMP2566,50,Male,IT,Analyst,17241.5,16,1,No,Human Resources,3,Yes,Divorced,4
EMP2567,53,Female,Sales,Analyst,15810.62,11,5,Yes,Technical Degree,4,No,Single,2
EMP2568,39,Female,HR,Consultant,5443.69,26,10,Yes,Other,4,No,Married,3
EMP2569,27,Female,Finance,Executive,17087.55,1,1,Yes,Life Sciences,3,No,Married,2
EMP2570,39,Female,Sales,Consultant,5914.4,26,1,No,Other,1,No,Married,3
EMP2571,40,Male,HR,Engineer,18120.7,28,26,No,Life Sciences,1,Yes,Divorced,3
EMP2572,43,Female,HR,Analyst,10526.37,9,6,No,Other,2,No,Divorced,2
EMP2573,58,Female,R&D,Consultant,14347.09,22,7,No,Other,1,No,Divorced,1
EMP2574,53,Male,R&D,Analyst,11201.71,8,4,No,Life Sciences,2,No,Single,4
EMP2575,24,Male,Sales,Executive,4144.84,27,14,No,Medical,4,No,Single,3
EMP2576,49,Male,R&D,Manager,7587.64,19,5,No,Medical,4,Yes,Divorced,2
EMP2577,31,Male,HR,Consultant,19715.31,25,17,No,Human Resources,4,Yes,Single,3
EMP2578,56,Female,R&D,Consultant,19312.51,21,21,No,Other,2,No,Divorced,3
EMP2579,50,Female,IT,Analyst,8108.52,24,6,No,Other,3,No,Single,3
EMP2580,36,Male,R&D,Executive,19935.19,24,16,No,Other,3,No,Single,4
EMP2581,54,Male,HR,Engineer,17297.15,19,11,No,Other,4,No,Divorced,2
EMP2582,28,Male,Sales,Executive,13191.79,2,2,Yes,Other,2,No,Married,3
EMP2583,33,Female,Finance,Consultant,3202.18,14,7,No,Technical Degree,2,No,Married,3
EMP2584,51,Female,R&D,Engineer,18275.32,32,23,Yes,Marketing,4,Yes,Single,3
EMP2585,42,Male,HR,Executive,12255.01,32,2,No,Other,1,No,Single,3
EMP2586,52,Male,Finance,Manager,17698.33,28,12,No,Technical Degree,4,No,Single,4
EMP2587,45,Female,Finance,Analyst,17102.51,13,3,No,Medical,2,No,Single,3
EMP2588,41,Male,IT,Executive,17077.61,12,12,No,Other,1,No,Single,2
EMP2589,58,Male,Finance,Executive,14718.04,8,8,No,Medical,3,No,Single,3
EMP2590,25,Female,HR,Manager,7599.76,15,6,No,Human Resources,1,No,Divorced,4
EMP2591,49,Male,HR,Consultant,8382.8,26,3,No,Marketing,3,No,Married,3
EMP2592,41,Female,R&D,Analyst,7898.21,12,2,No,Life Sciences,2,No,Married,3
EMP2593,45,Male,R&D,Executive,2850.8,27,20,Yes,Marketing,4,No,Divorced,2
EMP2594,53,Male,R&D,Engineer,12694.96,18,5,No,Other,4,No,Divorced,3
EMP2595,57,Female,Finance,Executive,14729.59,27,11,Yes,Other,4,Yes,Married,3
EMP2596,55,Female,Finance,Analyst,17442.65,9,9,No,Marketing,4,No,Married,3
EMP2597,57,Male,IT,Executive,4952.9,1,1,Yes,Marketing,4,Yes,Single,1
EMP2598,23,Female,R&D,Manager,12023.21,7,3,No,Human Resources,2,No,Married,3
EMP2599,36,Male,Sales,Executive,2640.14,26,3,No,Medical,2,No,Single,3
EMP2600,55,Male,IT,Executive,4164.14,7,6,No,Life Sciences,4,No,Single,3
EMP2601,57,Female,Sales,Engineer,3448.71,7,5,No,Marketing,1,Yes,Married,3
EMP2602,27,Male,Finance,Manager,15195.87,8,6,No,Life Sciences,4,No,Single,2
EMP2603,33,Male,IT,Manager,3918.54,16,7,No,Marketing,3,No,Single,3
EMP2604,24,Female,IT,Executive,15037.93,3,3,No,Medical,3,No,Divorced,3
EMP2605,39,Female,HR,Engineer,6868.43,10,3,No,Life Sciences,3,No,Married,4
EMP2606,42,Male,Finance,Executive,17859.98,7,7,No,Technical Degree,3,No,Divorced,3
EMP2607,36,Female,Finance,Executive,16730.12,21,13,No,Medical,4,Yes,Single,2
EMP2608,54,Female,IT,Analyst,19262.03,31,21,No,Life Sciences,3,Yes,Single,1
EMP2609,56,Female,Finance,Analyst,17965.84,23,8,No,Marketing,1,No,Divorced,3
EMP2610,47,Female,IT,Engineer,18833.26,27,20,No,Marketing,4,No,Divorced,3
EMP2611,29,Male,HR,Consultant,17527.99,22,10,Yes,Medical,3,No,Divorced,3
EMP2612,57,Male,IT,Analyst,14634.18,27,2,No,Medical,4,No,Single,3
EMP2613,51,Male,Finance,Consultant,5479.54,4,4,Yes,Marketing,4,No,Married,3
EMP2614,44,Female,Finance,Manager,7254.88,24,18,No,Life Sciences,4,Yes,Single,3
EMP2615,35,Female,IT,Analyst,6222.72,23,19,No,Technical Degree,2,No,Divorced,3
EMP2616,35,Female,IT,Analyst,13062.75,19,4,No,Human Resources,3,Yes,Married,3
EMP2617,23,Female,IT,Engineer,11313.35,3,2,Yes,Medical,2,No,Divorced,2
EMP2618,58,Female,R&D,Consultant,17673.9,27,9,No,Marketing,1,Yes,Single,3
EMP2619,26,Female,Finance,Analyst,19171.78,3,2,Yes,Life Sciences,1,Yes,Married,4
EMP2620,59,Female,Finance,Analyst,9585.05,28,6,No,Medical,2,Yes,Married,3
EMP2621,35,Male,R&D,Engineer,11361.13,17,4,No,Life Sciences,3,Yes,Single,2
EMP2622,46,Male,IT,Engineer,19501.54,31,9,No,Medical,4,No,Divorced,3
EMP2623,41,Female,HR,Consultant,7334.18,10,9,No,Marketing,1,Yes,Divorced,3
EMP2624,23,Female,IT,Manager,16366.84,22,6,Yes,Life Sciences,1,No,Divorced,3
EMP2625,27,Female,IT,Manager,6441.7,30,21,No,Marketing,1,No,Single,3
EMP2626,38,Male,R&D,Executive,14425.55,21,19,No,Life Sciences,3,No,Divorced,3
EMP2627,46,Male,Finance,Analyst,6938.27,23,14,No,Medical,2,No,Married,4
EMP2628,49,Female,IT,Consultant,17965.33,12,5,No,Human Resources,2,No,Divorced,3
EMP2629,23,Female,Finance,Analyst,12325.86,25,15,No,Human Resources,3,Yes,Divorced,3
EMP2630,56,Male,Sales,Consultant,5753.84,20,3,Yes,Technical Degree,1,No,Married,3
EMP2631,58,Male,Finance,Consultant,6426.46,7,5,No,Technical Degree,3,No,Married,2
EMP2632,26,Male,HR,Consultant,11142.36,29,21,No,Other,3,Yes,Divorced,3
EMP2633,22,Male,HR,Analyst,19328.04,29,18,Yes,Marketing,2,No,Married,3
EMP2634,33,Female,IT,Engineer,15968.74,13,9,No,Life Sciences,3,No,Single,3
EMP2635,57,Male,Finance,Analyst,11045.42,3,3,Yes,Technical Degree,3,Yes,Married,3
EMP2636,44,Male,IT,Consultant,8410.09,2,1,No,Medical,1,No,Single,3
EMP2637,52,Female,R&D,Executive,12112.2,16,14,No,Human Resources,4,Yes,Married,3
EMP2638,32,Male,HR,Manager,15596.31,30,6,Yes,Life Sciences,1,No,Single,3
EMP2639,31,Male,IT,Consultant,16218.75,6,5,Yes,Other,2,No,Single,3
EMP2640,24,Male,R&D,Executive,8180.65,7,7,Yes,Human Resources,4,Yes,Divorced,2
EMP2641,35,Female,IT,Engineer,15120.29,5,4,No,Life Sciences,1,Yes,Married,3
EMP2642,37,Male,Finance,Consultant,14011.3,7,2,No,Technical Degree,3,Yes,Married,3
EMP2643,31,Female,Finance,Executive,19284.47,34,1,Yes,Technical Degree,3,Yes,Married,3
EMP2644,50,Female,Finance,Consultant,18794.08,32,32,No,Marketing,4,Yes,Single,3
EMP2645,31,Male,Finance,Analyst,16314.14,13,10,No,Other,4,No,Divorced,3
EMP2646,33,Male,Sales,Executive,15159.41,30,17,No,Life Sciences,3,No,Married,4
EMP2647,51,Male,R&D,Analyst,7295.73,25,19,No,Other,2,No,Divorced,3
EMP2648,22,Male,R&D,Analyst,17304.39,21,5,No,Medical,1,No,Divorced,3
EMP2649,26,Female,Finance,Executive,9981.35,21,20,No,Other,3,No,Single,3
EMP2650,41,Male,Sales,Manager,7264.21,28,16,No,Technical Degree,1,No,Married,3
EMP2651,29,Male,Finance,Executive,9222.81,20,7,No,Marketing,1,No,Divorced,3
EMP2652,33,Male,Sales,Manager,17128.87,34,7,No,Technical Degree,1,No,Married,4
EMP2653,22,Female,Finance,Consultant,5101.08,5,2,No,Human Resources,1,Yes,Married,3
EMP2654,41,Male,HR,Consultant,10482.78,18,18,No,Technical Degree,2,No,Married,4
EMP2655,49,Male,HR,Executive,11116.26,11,2,Yes,Life Sciences,2,No,Divorced,2
EMP2656,58,Female,IT,Consultant,3141.02,17,15,Yes,Marketing,2,No,Single,3
EMP2657,58,Female,Finance,Engineer,5925.56,22,14,Yes,Life Sciences,3,No,Single,3
EMP2658,33,Male,R&D,Analyst,16967.99,20,18,No,Medical,3,No,Divorced,3
EMP2659,58,Male,IT,Analyst,17038.43,6,5,No,Medical,3,Yes,Married,3
EMP2660,49,Male,HR,Manager,7617.26,34,14,No,Technical Degree,2,No,Married,3
EMP2661,36,Male,Finance,Consultant,17810.7,14,5,No,Marketing,1,No,Single,3
EMP2662,27,Male,IT,Manager,16006.2,23,11,No,Other,2,Yes,Divorced,3
EMP2663,41,Female,Finance,Analyst,9813.38,20,8,Yes,Marketing,3,No,Divorced,3
EMP2664,35,Female,HR,Analyst,15597.11,13,5,No,Marketing,4,No,Single,3
EMP2665,23,Male,IT,Consultant,19323.36,32,32,Yes,Marketing,3,Yes,Divorced,3
EMP2666,30,Male,HR,Engineer,10531.97,26,11,Yes,Technical Degree,1,No,Divorced,3
EMP2667,58,Female,Sales,Engineer,6672.48,14,5,No,Life Sciences,2,No,Single,3
EMP2668,41,Male,HR,Consultant,18981.79,8,1,No,Technical Degree,4,No,Single,3
EMP2669,47,Male,Finance,Consultant,13065.53,22,22,No,Other,4,No,Divorced,3
EMP2670,50,Male,R&D,Manager,4342.14,22,4,No,Life Sciences,1,No,Divorced,3
EMP2671,22,Male,HR,Consultant,12521.95,16,15,No,Other,2,No,Single,3
EMP2672,56,Male,R&D,Engineer,11260.17,27,19,No,Human Resources,4,Yes,Single,4
EMP2673,27,Female,Sales,Consultant,17472.81,10,6,No,Human Resources,3,Yes,Married,3
EMP2674,58,Male,IT,Manager,11787.17,25,2,No,Life Sciences,1,Yes,Divorced,2
EMP2675,26,Male,IT,Manager,6966.57,31,24,No,Technical Degree,4,Yes,Divorced,3
EMP2676,54,Male,R&D,Manager,14323.77,21,17,No,Other,1,Yes,Single,1
EMP2677,35,Female,IT,Manager,11995.07,27,12,No,Other,2,No,Single,3
EMP2678,33,Female,HR,Executive,6578.28,17,17,No,Medical,2,No,Married,4
EMP2679,41,Female,R&D,Consultant,12538.49,33,10,No,Other,2,Yes,Married,4
EMP2680,45,Female,Finance,Analyst,16876.87,31,28,No,Technical Degree,3,Yes,Single,3
EMP2681,55,Male,HR,Consultant,2999.99,26,25,No,Medical,4,Yes,Divorced,3
EMP2682,46,Female,HR,Executive,13539.89,21,18,No,Technical Degree,2,No,Married,3
EMP2683,50,Male,HR,Manager,8617.74,1,1,No,Marketing,3,Yes,Single,4
EMP2684,52,Male,Finance,Executive,7621.75,4,3,No,Other,2,No,Single,3
EMP2685,44,Female,Sales,Engineer,9370.29,4,2,Yes,Marketing,2,No,Single,3
EMP2686,59,Female,IT,Engineer,8485.4,26,13,No,Human Resources,4,No,Divorced,3
EMP2687,41,Female,R&D,Consultant,17064.18,4,4,No,Human Resources,3,No,Single,4
EMP2688,44,Female,Sales,Consultant,7308.96,9,8,No,Life Sciences,2,Yes,Single,4
EMP2689,37,Female,R&D,Analyst,15330.18,30,16,No,Other,3,Yes,Divorced,3
EMP2690,29,Male,IT,Analyst,4146.05,4,2,No,Medical,3,Yes,Single,3
EMP2691,42,Female,Finance,Engineer,19149.44,5,2,No,Marketing,2,Yes,Single,1
EMP2692,22,Female,HR,Manager,13390.54,23,18,No,Technical Degree,2,Yes,Married,3
EMP2693,29,Female,HR,Executive,14867.58,16,16,No,Other,1,No,Single,3
EMP2694,50,Male,Finance,Analyst,7715.69,22,17,No,Life Sciences,4,Yes,Divorced,1
EMP2695,53,Female,Sales,Analyst,9711.69,8,7,No,Technical Degree,2,No,Married,3
EMP2696,59,Male,Sales,Manager,6416.12,33,12,Yes,Marketing,1,Yes,Single,4
EMP2697,26,Female,R&D,Manager,18819.38,16,2,Yes,Other,4,No,Divorced,3
EMP2698,43,Female,Finance,Consultant,11041.83,5,2,No,Marketing,2,No,Single,3
EMP2699,55,Male,Sales,Executive,13532.84,16,5,Yes,Other,3,No,Married,3
EMP2700,22,Female,Finance,Manager,15349.76,7,5,Yes,Other,4,No,Divorced,3
EMP2701,47,Male,IT,Analyst,8994.36,1,1,No,Marketing,3,No,Married,3
EMP2702,31,Male,HR,Analyst,15101.78,9,3,No,Marketing,1,No,Divorced,3
EMP2703,51,Male,HR,Engineer,14329.87,18,13,No,Technical Degree,2,No,Divorced,3
EMP2704,39,Female,HR,Manager,14849.04,3,3,No,Life Sciences,1,Yes,Single,3
EMP2705,38,Female,Finance,Consultant,11061.52,24,6,No,Marketing,2,No,Divorced,3
EMP2706,47,Female,Finance,Executive,9201.4,28,14,No,Human Resources,2,Yes,Divorced,3
EMP2707,29,Male,R&D,Consultant,6386.44,10,4,No,Life Sciences,3,No,Single,2
EMP2708,33,Female,HR,Analyst,16930.96,9,3,Yes,Human Resources,1,No,Divorced,3
EMP2709,48,Male,R&D,Consultant,13146.13,13,2,No,Technical Degree,3,Yes,Divorced,3
EMP2710,29,Female,HR,Analyst,10276.16,23,3,No,Marketing,3,Yes,Divorced,2
EMP2711,46,Male,R&D,Analyst,19019.93,17,6,No,Life Sciences,3,Yes,Divorced,2
EMP2712,25,Male,R&D,Analyst,3337.18,7,4,No,Marketing,1,No,Single,3
EMP2713,54,Male,IT,Analyst,17378.01,16,8,No,Other,2,No,Single,4
EMP2714,22,Female,R&D,Analyst,19957.7,20,3,No,Marketing,2,Yes,Married,4
EMP2715,40,Male,Finance,Engineer,18021.49,24,12,No,Life Sciences,1,No,Divorced,4
EMP2716,52,Male,R&D,Consultant,16682.64,5,3,No,Marketing,2,No,Single,3
EMP2717,37,Male,HR,Engineer,9050.35,6,3,No,Marketing,1,Yes,Divorced,2
EMP2718,35,Male,R&D,Engineer,6548.0,28,24,No,Medical,1,Yes,Single,3
EMP2719,26,Male,Sales,Manager,15359.88,5,4,No,Medical,2,No,Married,3
EMP2720,47,Male,HR,Manager,7830.07,2,1,No,Life Sciences,4,Yes,Divorced,2
EMP2721,49,Female,Sales,Manager,5580.69,21,2,Yes,Life Sciences,3,Yes,Married,3
EMP2722,23,Female,HR,Executive,16264.2,18,13,No,Other,1,No,Married,3
EMP2723,27,Male,Finance,Manager,7969.51,12,10,No,Other,1,No,Married,4
EMP2724,30,Female,Finance,Consultant,18502.73,17,13,Yes,Marketing,4,No,Single,3
EMP2725,54,Female,Finance,Engineer,17211.07,15,14,No,Human Resources,1,No,Divorced,4
EMP2726,46,Male,Sales,Consultant,17333.71,7,2,No,Life Sciences,1,No,Single,2
EMP2727,34,Male,IT,Manager,16002.47,14,14,No,Marketing,2,No,Single,1
EMP2728,30,Male,HR,Executive,17915.42,1,1,Yes,Human Resources,2,Yes,Divorced,4
EMP2729,34,Female,Finance,Executive,16600.57,3,3,No,Medical,4,Yes,Divorced,2
EMP2730,52,Male,HR,Engineer,13043.95,31,22,No,Other,1,No,Divorced,3
EMP2731,32,Female,Sales,Consultant,7676.9,13,8,No,Life Sciences,3,Yes,Divorced,3
EMP2732,25,Male,IT,Analyst,18043.66,18,16,Yes,Marketing,2,Yes,Single,4
EMP2733,55,Female,Sales,Consultant,17210.56,17,12,No,Medical,3,No,Divorced,3
EMP2734,59,Male,HR,Manager,10775.39,17,1,No,Technical Degree,3,Yes,Divorced,1
EMP2735,25,Male,IT,Analyst,3183.88,11,9,No,Medical,4,No,Divorced,3
EMP2736,59,Female,IT,Executive,13674.52,20,17,No,Marketing,4,No,Married,3
EMP2737,40,Female,Sales,Engineer,3385.44,10,10,No,Other,1,Yes,Divorced,3
EMP2738,27,Female,Finance,Engineer,18709.9,29,18,No,Human Resources,4,Yes,Divorced,4
EMP2739,55,Female,HR,Executive,19328.55,34,19,No,Technical Degree,2,No,Single,3
EMP2740,39,Female,R&D,Manager,5816.08,17,7,No,Technical Degree,1,No,Married,4
EMP2741,34,Female,R&D,Executive,14336.81,13,9,No,Other,1,No,Single,3
EMP2742,44,Male,Sales,Manager,4114.71,27,19,No,Technical Degree,3,No,Married,3
EMP2743,40,Female,HR,Analyst,15266.55,26,24,Yes,Life Sciences,3,No,Single,4
EMP2744,32,Male,HR,Executive,8577.53,28,15,No,Marketing,3,No,Single,3
EMP2745,22,Male,Sales,Manager,14418.38,13,9,No,Technical Degree,1,No,Divorced,3
EMP2746,45,Female,HR,Analyst,9025.34,12,10,Yes,Medical,4,No,Divorced,4
EMP2747,28,Male,Finance,Executive,5047.43,28,23,No,Human Resources,4,No,Married,3
EMP2748,46,Female,Sales,Engineer,9606.92,2,2,Yes,Marketing,4,No,Married,3
EMP2749,42,Female,Finance,Executive,4471.79,34,4,No,Other,1,No,Married,2
EMP2750,36,Male,HR,Consultant,12595.46,23,6,No,Medical,1,No,Divorced,3
EMP2751,22,Male,Sales,Executive,3216.65,29,4,No,Life Sciences,1,No,Single,4
EMP2752,33,Female,HR,Consultant,11728.09,11,5,No,Technical Degree,1,No,Married,3
EMP2753,28,Female,Sales,Analyst,18011.45,33,23,No,Medical,1,Yes,Divorced,3
EMP2754,36,Male,HR,Executive,17162.78,11,8,No,Marketing,4,No,Divorced,2
EMP2755,42,Male,Finance,Analyst,17948.68,9,5,No,Medical,1,Yes,Single,3
EMP2756,40,Male,Finance,Analyst,18635.85,14,5,No,Life Sciences,4,Yes,Single,3
EMP2757,50,Male,HR,Manager,4329.24,9,7,No,Human Resources,1,No,Divorced,3
EMP2758,46,Female,Sales,Analyst,4753.08,3,3,No,Technical Degree,4,No,Single,3
EMP2759,54,Female,R&D,Analyst,12247.62,29,13,No,Marketing,2,Yes,Single,2
EMP2760,53,Female,Finance,Executive,18144.52,19,14,No,Technical Degree,2,Yes,Divorced,3
EMP2761,56,Female,Finance,Executive,19551.12,32,28,No,Technical Degree,4,No,Married,3
EMP2762,59,Male,R&D,Engineer,3309.58,7,1,No,Other,2,No,Married,3
EMP2763,47,Male,HR,Manager,8726.05,28,18,Yes,Technical Degree,2,Yes,Divorced,3
EMP2764,32,Female,Sales,Analyst,6225.65,18,12,No,Medical,4,Yes,Married,4
EMP2765,56,Female,HR,Manager,15729.4,5,4,No,Medical,1,Yes,Divorced,3
EMP2766,29,Female,IT,Consultant,13703.39,23,18,No,Human Resources,1,Yes,Divorced,3
EMP2767,35,Female,Finance,Analyst,4598.04,22,10,No,Life Sciences,4,Yes,Single,3
EMP2768,31,Female,IT,Manager,10961.64,26,7,No,Marketing,3,No,Married,1
EMP2769,23,Female,Finance,Engineer,14495.21,12,12,Yes,Medical,3,Yes,Divorced,3
EMP2770,30,Female,Finance,Engineer,16132.59,19,18,No,Technical Degree,2,Yes,Married,3
EMP2771,24,Female,IT,Analyst,2850.92,1,1,No,Life Sciences,3,No,Married,1
EMP2772,42,Female,IT,Consultant,18083.22,3,2,No,Marketing,2,No,Married,1
EMP2773,47,Male,HR,Engineer,12462.42,27,15,No,Marketing,1,Yes,Divorced,3
EMP2774,29,Female,IT,Engineer,16708.41,18,16,Yes,Marketing,4,Yes,Single,3
EMP2775,23,Male,HR,Consultant,16638.92,30,2,No,Marketing,1,No,Married,3
EMP2776,27,Male,HR,Manager,5822.42,2,2,No,Human Resources,4,No,Divorced,3
EMP2777,49,Female,HR,Engineer,4428.01,5,2,No,Marketing,3,No,Married,4
EMP2778,50,Female,Finance,Executive,15122.53,29,12,No,Life Sciences,1,No,Single,3
EMP2779,47,Male,Finance,Engineer,5237.47,33,13,No,Medical,1,No,Married,3
EMP2780,46,Male,IT,Manager,17373.91,20,20,Yes,Life Sciences,2,No,Divorced,3
EMP2781,33,Female,Finance,Manager,15208.32,30,17,No,Technical Degree,4,No,Married,3
EMP2782,26,Male,IT,Analyst,17231.94,5,2,No,Other,3,Yes,Married,3
EMP2783,55,Female,Finance,Executive,7732.72,21,3,No,Human Resources,1,No,Married,4
EMP2784,58,Female,Sales,Manager,8040.47,15,7,No,Human Resources,4,Yes,Single,3
EMP2785,36,Female,Sales,Consultant,14246.38,20,10,No,Technical Degree,3,Yes,Married,3
EMP2786,57,Male,IT,Executive,3050.3,8,1,No,Life Sciences,1,No,Divorced,2
EMP2787,36,Male,Finance,Executive,15213.69,31,6,Yes,Life Sciences,4,Yes,Married,3
EMP2788,44,Female,Finance,Consultant,17126.2,12,3,No,Technical Degree,2,Yes,Married,3
EMP2789,27,Male,HR,Engineer,9765.36,21,19,Yes,Other,1,No,Married,4
EMP2790,42,Male,R&D,Consultant,15885.38,30,4,No,Marketing,4,No,Single,3
EMP2791,44,Male,IT,Consultant,5555.69,27,20,No,Marketing,3,Yes,Divorced,3
EMP2792,37,Male,R&D,Engineer,8139.56,26,23,No,Medical,3,Yes,Married,3
EMP2793,36,Male,R&D,Engineer,19550.34,33,3,No,Life Sciences,2,Yes,Divorced,2
EMP2794,46,Male,IT,Engineer,19760.74,26,8,No,Life Sciences,1,Yes,Divorced,3
EMP2795,57,Male,Finance,Engineer,11470.59,26,8,No,Technical Degree,2,No,Single,2
EMP2796,32,Female,IT,Engineer,18849.72,1,1,No,Technical Degree,4,Yes,Divorced,3
EMP2797,36,Male,R&D,Consultant,11647.79,15,11,No,Marketing,3,No,Married,3
EMP2798,25,Male,Finance,Analyst,7602.79,1,1,No,Life Sciences,2,Yes,Single,3
EMP2799,42,Male,Sales,Analyst,7170.74,11,7,No,Life Sciences,1,No,Single,3
EMP2800,34,Male,IT,Manager,18766.35,2,2,No,Human Resources,4,No,Divorced,1
EMP2801,43,Male,IT,Analyst,5517.81,1,1,Yes,Medical,1,No,Single,3
EMP2802,40,Male,Finance,Analyst,12643.57,31,21,No,Medical,2,No,Divorced,3
EMP2803,55,Male,Sales,Consultant,12221.69,16,6,Yes,Marketing,3,No,Divorced,3
EMP2804,35,Male,Sales,Engineer,15443.38,22,16,No,Other,3,No,Single,4
